mms_id,etd_id,xml_id,year,active embargo,author,title
9932225353404808,Bellair-ZypWDQ4MaRyoEKZnbJEGfR,Bellair_sunyalb_0668A_12236,2017,,Brian K. Bellair,The Relationships Between Parent Involvement And Reading And Mathematics Achievement For Students With Disabilities:  An Analysis Of Ecls 1998-99 Data
9932213952704808,Biernat-kK43sRGpUgRCiZYJLUTBJx,Biernat_sunyalb_0668N_12277,2017,,Kevin Biernat,Linkages Between Tropopause Polar Vortices And The Development Of Cold Air Outbreaks Over Central And Eastern North America
9932173745204808,Bloecker-m5pyYw7ZhH86rDCFEGaxLF,Bloecker_sunyalb_0668N_12139,2017,,Christine Bloecker,Impacts Of Internal Variability On Climate Trends In Large Ensembles By Two Climate Models
9932214048604808,Blufer-figbGNJqBWrCyLJPSLsBim,Blufer_sunyalb_0668N_12268,2017,,Jonathan Lee Blufer,Examining Variability In Model Skill During The 7 January 2013 Sudden Stratospheric Warming Event
9932177237404808,Bolivar-Vega-LTh54f72NcrrCGUwPQaQcF,BolivarVega_sunyalb_0668A_12112,2017,,Beatriz Elena Bolivar-Vega,Structural Characterization Of The Interactions Of Nicotinamide And Analogs With Human Sirt6 By Saturation Transfer Difference (Std) Nmr And Site Directed Mutagenesis
9932225353604808,Bott-m5pxkNJPxnexwqq9R3bDYK,Bott_sunyalb_0668A_12273,2017,,Christopher Bruce Bott,"Faith, Education, And Choice: A Study Of The Educational Choices Of Catholic Parents In The Roman Catholic Diocese Of Albany, N.Y."
9932252357904808,Bouhet-8cNq2HFtq7PBBvHCrA39uo,Bouhet_sunyalb_0668A_11984,2017,,Elise Bouhet Bouhet,L'Espace Du Jeu Dans Les Émeutes De 2005 En France
9932240257604808,Breault-QtTJBonniePqcuiZeXVrQL,Breault_sunyalb_0668A_12074,2017,,Holly Breault,Effects Of The Helping Early Literacy With Practice Strategies (Helps) On Reading Fluency With Secondary Level Students Attending An Alternative Education Program
9932172655004808,Breitmaier-iZkFEdW9ur82bGgocSqZth,Breitmaier_sunyalb_0668N_12151,2017,,Mary-Elizabeth Theresa Breitmaier,"Efficiency, Growth And The Pursuit Of Social Utility"
9932198956304808,Briggs-PVrtdrkT64NqKKw53sJvRj,Briggs_sunyalb_0668A_12207,2017,,Carly Jean Anderson Briggs,On Combinatorial Models For Kirillov-Reshetikhin Crystals Of Type B
9932225344104808,Brophy-Mclean-AwB43fzZvCSd7NUVbCdCCd,BrophyMcLean_sunyalb_0668A_12099,2017,,Megan Brophy-Mclean,Factors Associated With Successful Completion Of A Transitional Living Program For Homeless And Former Foster Youth
9932242955004808,Broussard-SKGCdC4MdKLTKvgabcnXQy,Broussard_sunyalb_0668A_12123,2017,,James Broussard,The Use Of A Gambling Accelerator To Reduce Risky Wagering In Problem Gamblers
9932242954804808,Brown-kYnp5VTa68qZD5gr4wwpeL,Brown_sunyalb_0668A_12071,2017,,Jessica Wooldridge Brown,The Effect Of Justice And Injustice On Sleep Quality
9932225446504808,Buerle-MgiXBZYoaQgaJ4ZiHVjrXY,Buerle_sunyalb_0668A_12040,2017,,Stephen Bryan Buerle,Bioont: Improving Knowledge Organization And Representation In The Domain Of Biometric Authentication
9932240355104808,Cabrera-LMeyFxL6zuZMWEZFKMM3ow,Cabrera_sunyalb_0668A_11962,2017,,Patricia Cabrera,Do Differentiation Of Self And Dispositional Optimism Moderate The Relation Of Perceived Ptsd Symptoms To Military Partners’ Romantic Relationship Satisfaction?
9932199558004808,Cahill-oLnm59gewDMQjFyCsowmtQ,Cahill_sunyalb_0668A_12203,2017,,Patrick Cahill,Bounded Algebra Over Coarse Spaces
9932206953004808,Camposeo-fwqyBRDXSGVpDGGFpvgVUz,Camposeo_sunyalb_0668A_12224,2017,,Piera Camposeo,Investigating Teacher And Administrator Response To  A Care-Based Curriculum Implementation
9932207254704808,Casler-Failing-MWjQLRzDVgPMxeyHnrus5R,CaslerFailing_sunyalb_0668A_10384,2017,,Shelli L Casler-Failing,The Effects Of Integrating Lego Robotics Into A Mathematics Curriculum To Promote The Development Of Proportional Reasoning
9932201959604808,Cassidy-THHvw3NPVQj52WSAATgwih,Cassidy_sunyalb_0668N_12233,2017,,Lisa R. Cassidy,The Effect Of Grazing Regime  On Grassland Bird Abundance  In New York State
9932173236004808,Chandrasekaran-TZqvzQMLjcbgkhuHAQDJFq,Chandrasekaran_sunyalb_0668A_12208,2017,,Akshaya Chandrasekaran,Redox-Dependent Calcium-Mediated Signaling Networks That Control The Senescence-Associated Secretory Phenotype
9932134556404808,Chervonyi-5uaLuuqd8FDsEhbUqwWTgZ,Chervonyi_sunyalb_0668A_12239,2017,,Iurii Chervonyi,Hidden Symmetries In String Theory
9932242954704808,Choi-6mJXKnMC8MXy55TSFXpFiw,CHOI_sunyalb_0668N_12081,2017,,Yoon Seok Choi,"Relationships Among Self-Efficacy, Regulatory Focus, And Perceived Managerial Safety Practice For Employees' Safety Performance"
9932225344404808,Ciarfella-daHo6UD9YJ7xCRSSyttsza,Ciarfella_sunyalb_0668A_12257,2017,,Toni-Marie Ciarfella,Bachelor In Social Work Field Education Program’S Use Of A Learning Contract Assignment To Measure Competency
9932113558204808,Clark-9Bo7KqkHCijss7qyTfcvPR,Clark_sunyalb_0668A_12131,2017,,Andrew Clark,Landscape Of War: A Spatial Analysis Of Village Settlement In The Middle Missouri Subregion Of The North American Great Plains
9932242956004808,Coffino-Qbu4tvtpYQXFqhiLUCB4rZ,Coffino_sunyalb_0668N_12280,2017,,Jaime Ashley Coffino,A “Default Option” While Online Grocery Shopping To Enhance Nutrition Within A Food Insecure Population
9932214156704808,Colose-BrVAsBKQw6vSL9axh289Hq,Colose_sunyalb_0668A_12043,2017,,Christopher Colose,Influence Of Volcanic Eruptions On Tropical Hydroclimate During The Last Millennium
9932252357604808,Corbett-MTVhhDnCvjs26RQYadQi2X,Corbett_sunyalb_0668A_12097,2017,,Cecily Corbett,Sociophonetic Accommodation As A Function Of Interlocutor Target Language Competence: The Case Of New York Dominican Spanish
9932252358204808,Correa-oBPQfwGVS2bwUEFozrySLL,Correa_sunyalb_0668A_12111,2017,,Leonardo Correa,Variación Y Cambio En El Español De Bogotá: Análisis De Dos Variables Sociofonéticas
9932200760204808,Cowan-bngAk8pXUafxJHSxJsKvYq,Cowan_sunyalb_0668N_12049,2017,,Cailyn Cowan,Development And Characterization Of Novel Anti-Bat Monoclonal Antibodies For Studying Bat Immunity
9932177350504808,Crowder-UeRb5fpHLKwMhSF6UxpFLS,Crowder_sunyalb_0668N_12251,2017,,Janell Crowder,Homo- And Heterometallic Bis(Pentafluorobenzoyl)Methanide Complexes Of Copper(Ii) And Cobalt(Ii)
9932134760304808,D'Angelo-fxkPqeSzw4NWw6dnYJ42GN,DAngelo_sunyalb_0668N_12182,2017,,Bryan Daniel D'Angelo,A Three-Body Simulation Of Kepler-91: A Potential Trojan System
9932225344304808,Dawson-BeX3TvKd4YECQPfr7QejGN,Dawson_sunyalb_0668A_12152,2017,,Caroline Weiss Dawson,The Lived Experience Of Caregivers For Children With Asthma
9932177350804808,Demott-UovQ87YdvCLPT5Upct34UC,DeMott_sunyalb_0668A_12193,2017,,Christopher Michael Demott,Study Of Biologically Important Macromolecules By Nuclear Magnetic Resonance
9932178250404808,Denver-moheCfjeS6Q5guZSAUbKVk,Denver_sunyalb_0668A_12198,2017,,Megan Denver,Targeting The “Absence” In A Desistance Framework: Balancing Risk And Rehabilitation In Mandated Criminal  Background Check Employment Decisions
9932213358004808,Desai-ibw48Vmi9mizDKJ3Yav6Az,Desai_sunyalb_0668A_12148,2017,,Vishal Umeshbhai Desai,Novel Uses Of Directly Patternable Silicon Oxide Based Resist For Advanced Patterning Applications
9932130855104808,De_Pesters-axdisZkqJDkwVTWBzdBPE4,dePesters_sunyalb_0668A_12184,2017,,Adriana De Pesters,Harnessing Electrocorticographic Signals For Neuroscience And Neurosurgery
9932252358104808,Domond-Tr97czPXKMkJzfqBQVERcA,Domond_sunyalb_0668A_12285,2017,,Evens Domond,La Transversalité Dans L’Œuvre Littéraire D’Édouard Glissant
9932242955404808,Donaldson-WSAfEJwrvvNGWWgq3T6xmv,Donaldson_sunyalb_0668N_12197,2017,,Tina L. Donaldson,Depletion Awareness And Self-Control Performance
9932214048404808,Dong-CM2z5pZw4xTpuC9bA6dFCf,Dong_sunyalb_0668A_12204,2017,,Bo Dong,Climate Fingerprints Of The Interdecadal Pacific Oscillation
9932207254504808,Donovan-C4fsLiKPhhadqBirxTYxxF,Donovan_sunyalb_0668A_12064,2017,,Owen Michael Donovan,Using Technologies To Support The Social And Academic Engagement Of Young People With Cancer
9932177152704808,Doty-MHL9K6gkeCA973yNxeyAkn,Doty_sunyalb_0668A_12301,2017,,Kyle C. Doty,"Raman Spectroscopy And Chemometrics For Forensic Bloodstain Analysis: Species Differentiation, Donor Age Estimation, And Dating Of Bloodstains"
9932214048704808,Dougherty-HGDFwFwx2egJNjKi9hmYin,Dougherty_sunyalb_0668N_12166,2017,,Erin Dougherty,Hurricane Bonnie (1998): Maintaining Intensity During High Vertical Wind Shear And An Eyewall Replacement Cycle
9932177351304808,Dubceac-ZvggFxNs2AtinVLEUcZomC,Dubceac_sunyalb_0668A_12080,2017,,Cristina Dubceac,Site-Specific Functionalization Of Corannulene: Tailoring Structures And Properties
9932214048104808,Eck-RGwCymDRAMY2gSmV9f2WSM,Eck_sunyalb_0668N_12218,2017,,Pamela Eck,Evaluation Of Lightning Jumps As A Predictor Of Severe Weather In The Northeastern United States
9932226050104808,Enderlein-RaeT2pz3sftVoPVvSEtVoA,Enderlein_sunyalb_0668A_12144,2017,,Thomas Enderlein,Graduate Student Financial Support: An Empirical Profile
9932242955204808,Farmer-Sk5ChZnnvtW9B53AV6n3ka,Farmer_sunyalb_0668N_12083,2017,,Stacey L. Farmer,Subjective Experiences Of Marijuana Edibles:  Documenting Discomfort
9932199344504808,Ferdousi-EBVMvPUX9xzbJ2z5ZZCcDq,Ferdousi_sunyalb_0668A_12100,2017,,Wahida Ferdousi,Inequality In Access To Dental And Vision Care: Examining The Role Of Income And Insurance
9932199557704808,Ferro-j5RbmkQuSLqYLqeHWkt5Up,Ferro_sunyalb_0668A_12054,2017,,Richard Eric Ferro,Structured Pseudospectra Of Block Matrix Structures
9932252357404808,Figueroa-hzvaKNKZA4si8ghp8iHspr,Figueroa_sunyalb_0668A_12053,2017,,Nicholas James Figueroa,Variation In /ɾ/ Outcomes In The Speech Of U.S.-Born Puerto Rican And Dominican Heritage Spanish Speakers
9932201959504808,Fitzgerald-Cgx3aq8FDpHKgpvuSyPj5D,FitzGerald_sunyalb_0668A_12116,2017,,Alyssa M. Fitzgerald,Speciation And Ecological Niche Divergence Of A Boreal Forest Bird Species Complex
9932226049804808,Fokoua_Dongmo-aDrW4uMxrUpActA8eNhwEU,FOKOUADONGMO_sunyalb_0668N_12174,2017,,Christophe Maxime Fokoua Dongmo,Socio-Demographic Determinants Of Racial Disparities In Stage At Diagnosis Of Prostate Cancer  In New York State
9932256055504808,Foraida-JW5w7rvrZL6QBavbQd9HbF,Foraida_sunyalb_0668A_12150,2017,,Zahraa Ismail Ahmed Foraida,Towards A Biomimetic Elastin-Based Nanofiber Scaffold For Salivary Gland Tissue Regeneration And Growth Factor Delivery
9932242955104808,Fox-LB2DgWARv8CdXmaLFK5GBz,Fox_sunyalb_0668A_12175,2017,,Stephanie A. Fox,An Early Start Denver Model-Based Group Intervention For Parents Of Very Young Children Diagnosed With Or At Risk For Autism Spectrum Disorder
9932293655304808,Fraser-Hs3LcAdVWDhzekq7CiAZkf,Fraser_sunyalb_0668A_12143,2017,,Marcie Fraser,The Impact Of Substance Use And Weight Status Has On The Relationship Between Domestic Violence And Bullying
9932240155904808,Gale-7LdbTvkMv93sP9ZbNxm3nD,Gale_sunyalb_0668A_12200,2017,,Michael Gale,Does Multiracial Identity Integration Moderate The Relation Between Racism And Health?
9932225353804808,Gallagher-7t5cQEFiBXhHxuSH6EgAB5,Gallagher_sunyalb_0668A_12275,2017,,Cynthia Ellen Gallagher,Teacher Evaluation Designs In An External Accountability Environment
9932229957504808,Ghazaryan-cqcdK9czGxhH9bz9FU9Ydp,Ghazaryan_sunyalb_0668A_12260,2017,,Lusine Ghazaryan,"Maltreatment Related Outpatient Visits And Hospitalizations Among Children In New York State, 2011-2014"
9932213953004808,Gibbons-LRFEWK6j8F3AX8sWuLVJry,Gibbons_sunyalb_0668A_12284,2017,,Matthew Scott Gibbons,Investigating The Effects Of Ice-Forming Saharan Dust Aerosols On Tropical Deep Convection Using Spectral Bin Microphysics
9932240257204808,Gibson-3juTDCNu9vVPaMubEPLr97,Gibson_sunyalb_0668A_12167,2017,,Andrew Scott Gibson,"Supervisee Nondisclosure: Is It Predicted By The Supervisory Working Alliance, Collaborative Supervision, And  Relational Behavior?"
9932201857804808,Girard-Cartier-CMN2oLxFQGGCqJrHbg4Dws,GirardCartier_sunyalb_0668A_12247,2017,,Caroline Belle Girard-Cartier,Grazing And The Coupling Of Vascular Plant And Soil Microbial Diversity In Agricultural Landscapes Of Eastern New York
9932198942104808,Girardin-SM4o7sFvPDJEUxPLzY4fu2,Girardin_sunyalb_0668A_12237,2017,,Roxanne Candice Girardin,A Tale Of Two Regulators: Characterization Of The Novel Transcription Factor Abmr And The Small Non-Coding Rna Mcr11 In  Mycobacterium Tuberculosis
9932207254604808,Grady-dubKgnDBXFfvSdHyvBANGx,Grady_sunyalb_0668N_12147,2017,,Daniel J. Grady,A Critical Review Of The Application Of Kolb’S Experiential Learning Theory Applied Through The Use Of Computer Based Simulations Within Virtual Environments 2000-2016
9932173236104808,Hartog-Z5Z4n7Apg7ECFcbD9YoAMc,Hartog_sunyalb_0668A_12286,2017,,Matthew Alan Hartog,Biomarkers And Metabolic Mechanisms Of Tobacco Smoke-Induced Lung Disease
9932134857904808,Hayden-BrgFnrTiPGTrM7X8LHhJaV,Hayden_sunyalb_0668N_12115,2017,,Danielle Justine Hayden,Mesh-Based Fourier Imaging For Biological And Security Applications
9932173539704808,Hayes-FY8j6Y4iftUVqApxTn7Wqn,Hayes_sunyalb_0668A_12266,2017,,Jacqueline Hayes,Fighting For Protections: Challenging The 21St Century Sweatshop In New York State
9932113560004808,Heiss-GUxVTV7cRu6GBLCC4yovGU,Heiss_sunyalb_0668N_12245,2017,,Sydney Heiss,Confirmatory Factor Analysis Of The Eating Disorder Examination Questionnaire In Vegans And Omnivores
9932200759904808,Hirsch-cEti6P9yVyAix2zbAy4h84,Hirsch_sunyalb_0668N_12158,2017,,Sarah E. Hirsch,Elucidating The Transcriptional Regulation Underlying Neural Induction
9932177351404808,Hoang-HLTgFNXs7GMBzCg967isFz,Hoang_sunyalb_0668A_12272,2017,,Tony Hoang,The Technology Development And Commercialization Of ‘Smart’ Scientific Instrumentations
9932177229704808,Hof-Kenyon-MwffRiGToX6JgC2kwQdzMz,HofKenyon_sunyalb_0668A_12256,2017,,Elke Hof-Kenyon,The History Of Forensic Science In The State Of New York
9932134059904808,Hono-NCNiuJnkEQ3mKVXTZzpPxs,Hono_sunyalb_0668N_12210,2017,,Daniel Hono,Some Problems From Higher-Order Unification
9932090653704808,Hourigan-7EztWvH9MGdkuTHpHctP9o,Hourigan_sunyalb_0668A_12060,2017,,Kristen Lee Hourigan,Redefining Murder: A Qualitative Exploration Of Emotion And Identity Following Loss Of A Loved One To Homicide
9932197958904808,Houston-hqeFHV5aGSXKaZ2wzMkCad,Houston_sunyalb_0668A_12297,2017,,Allison Houston,The Association Of Comorbid Chronic Physical Conditions  And  Psychological Illness  With Health Care Utilization  In Middle-Aged And Older People
9932213952604808,Huang-WLL6aD5wuVn5YTQnK8D5S2,Huang_sunyalb_0668A_12044,2017,,Chu-Chun Huang,Sensitivity Of Meiyu Front To Aerosol Spatial Distribution Over Yangtze-Huai River Valley
9932242954604808,Huh-B7VLbtWu7GtYfyHvVjbt4w,Huh_sunyalb_0668N_12209,2017,,Youjeong Huh,Examining Influence Of Domain Transition And Spouse Reaction On Relationship Between Employee’S Job Demands And Turnover Intention
9932293856004808,Hutman-K9Tyk9q2qNWAt7cpGDTeCi,Hutman_sunyalb_0668A_11710,2017,,Heidi Hutman,Supervisee Nondisclosure: Do Supervisors’ Multicultural Competence And The Supervisory Working Alliance Matter?
9932242954904808,Hwang-NbGKEPG7uiudHayZm9uKBG,Hwang_sunyalb_0668A_12078,2017,,Vivian S. Hwang,A Brief Motivational Intervention For Marijuana Use In College Students
9932225352804808,Iakunchykova-SCYW25MCJNMxqeznwRdygf,Iakunchykova_sunyalb_0668N_12142,2017,,Olena Iakunchykova,Hepatitis C Status Awareness And Test Results Confirmation Among People Who Inject Drugs In Ukraine
9932238260204808,Jadoon-UquJ8HUU8nQZycqd2UZy76,Jadoon_sunyalb_0668A_12063,2017,,Amira Jadoon,Aiding Repression? The Effects Of U.S Military Aid On Conflict Intensity And Civilian Targeting
9932213056304808,Jayanthinarasimham-A3QPHdAUKr8Sqn7dXLsxQ3,JAYANTHINARASIMHAM_sunyalb_0668A_12056,2017,,Avyaya Jayanthinarasimham,Materials For Giant Spin Hall Effect Devices
9932199549804808,Jerison-mT3F4Fb2XyAaUfcFVtH6ug,Jerison_sunyalb_0668A_12274,2017,,Amalia Sarah Jerison,Essays On The Role Of Uncertainty In The Economy
9932173752504808,Kasper-JdkaRweQ9LVwdArUic6tk9,Kasper_sunyalb_0668A_12052,2017,,Stephen Kasper,Novel Approaches To Mitigating Bacterial Biofilm Formation And Intercellular Communication
9932206952704808,Katirci-dzq4idNrTtwVdWoGHGwN3f,Katirci_sunyalb_0668N_12107,2017,,Nihal Katirci,The Influence Of Dragonbox On Student Attitudes And Understanding In 7Th Grade  Mathematics Classroom
9932269051504808,Khalid-aPC3ywcyPridx3DwYMA7ni,Khalid_sunyalb_0668A_12070,2017,,Hina Khalid,"Improving Hiv Outcomes In Pakistan:  The Interaction Between Politics, Power And Implementation"
9932172355804808,Kim-C2vK4ZiVyg25VsN8jrg2hg,Kim_sunyalb_0668N_12264,2017,,Heeyeon Kim,Consciousness Engendered Throughout Lena Dunham’S Girls: Female Subjectivity Vs The Problem Of Post-Feminism
9932226040404808,Kim-GkGWgLhK26LajefLrcNEmD,KIM_sunyalb_0668A_12294,2017,,Hee Chul Kim,Factors Associated With Mental Health Help-Seeking Attitudes  Among University Students In South Korea
9932238656904808,Kim-UhQzT2StwcKsHR3azAUTMU,Kim_sunyalb_0668A_12215,2017,,Sung-Eun Kim,Motivation To Adopt: Understanding Nonprofit Interorganizational Collaboration In Delivery Of Social Services
9932200760104808,Knoll-PuvTkeufmsnQwW4Ky5CBWz,Knoll_sunyalb_0668A_12104,2017,,Elisabeth Rose Knoll,Influence Of The Pre-Initiation Complex On Mediator Recruitment In Saccharomyces Cerevisiae
9932225353704808,Knox-EQh24RmvVMANC3fYTQu6SU,Knox_sunyalb_0668A_12168,2017,,Daniel Knox,The Influence  Of Academic Momentum And Associate Degree Credit Requirements On Community College Student Degree Completion
9932241859504808,Korompis-KLp2mzZaLz5ExVw6uSRVCo,Korompis_sunyalb_0668A_12050,2017,,Grace Esther Caroline Korompis,Early Diagnosis And Intervention For Young Children With Autism Spectrum Disorder In New York State
9932240257704808,Kortz-MC9qJYjHc5QaaJ4VpJkHJF,Kortz_sunyalb_0668A_12299,2017,,Laura Kortz,Understanding The Working Alliance And Alliance Ruptures In Online Psychotherapy From The Therapist'S Perspective
9932113657204808,Kovalchuk-KaNZKVnCVJXGAars9mRrMf,Kovalchuk_sunyalb_0668A_12258,2017,,Nataliia Kovalchuk,Organ-Specific Contribution Of P450 Enzymes  To Bioactivation And Acute Respiratory Tract Toxicity Of Naphthalene
9932225446104808,Lamkin-fU9bJLSTuEZNuanNDxfJuX,Lamkin_sunyalb_0668A_12278,2017,,Donna E. Lamkin,Fostering Literacy Learning With Three Middle School Special-Education Students Using Therapy Dogs As Reading Partners
9932252357704808,Lavender-iTt4uM4ApLiMeKXowZHn9K,Lavender_sunyalb_0668A_12146,2017,,Andrew Jordan Lavender,"Code Switching, Lexical Borrowing, And Polylanguaging In Valencian Spanish: An Analysis Of Data From Conversational Corpora And Twitter"
9932236059704808,Lavigne-Av5R8ibR6dkBdmsCh66NbE,LaVigne_sunyalb_0668A_12101,2017,,Mark F. Lavigne,Constructing The Municipal Innovation Exchange (Mix):  How An Interorganizational Network Of Local Government Associations  Contested Passage Of A Proposed Property Tax Freeze
9932113657404808,Lawson-XdYuEQ3rTNLwZrNuGnt6zi,Lawson_sunyalb_0668N_12281,2017,,Kaycie S. Lawson,Investigating The Role Of Epitranscriptomics In Viral Immunity
9932113624704808,Ledogar-cPWQZwMLSgiLL5zoorUPg9,Ledogar_sunyalb_0668A_12102,2017,,Sarah Heins Ledogar,"A Zooarchaeological And Geochemical Analysis Of The Faunal Remains From The Tripolye Site Verteba Cave, Ukraine"
9932225352904808,Lee-2BLbxbTmjNER2ALrs39UaT,Lee_sunyalb_0668N_12217,2017,,Sangwon Lee,Impact Of Foreign Born East Asian Density On Liver Cancer Incidence Rate Among Neighborhoods In New York City During 2009 – 2013: Multilevel Analysis
9932226040304808,Lee-kiNZNvAeLgGmNm6dbVJZPu,Lee_sunyalb_0668A_12222,2017,,Yeonggeul Lee,Exploring The Role Of Escapism In The Dsm-V Criteria For Internet Gaming Disorder: A Meta-Analytic Investigation
9932269252404808,Leeming-jmWc3dXxZQgcnuFq49oHaK,Leeming_sunyalb_0668A_12072,2017,,Ben Leeming,"Aztec Antichrist: Christianity, Transculturation, And Apocalypse On Stage  In Two Sixteenth-Century Nahuatl Dramas"
9932214048304808,Letcher-dJ97GcuYxUC3EjuVneivUS,Letcher_sunyalb_0668A_12092,2017,,Theodore Letcher,The Impact Snow Albedo Feedback Over Mountain Regions As Examined Through High-Resolution Regional Climate Change Experiments Over The Rocky Mountains
9932240257404808,Li-jfzUj6vpZPDKkasnNsDuNn,Li_sunyalb_0668A_12221,2017,,Xian Li,Cumulative Risk And Chinese Adolescent Problematic Internet Use: The Mediating Role Of Self-Esteem
9932173242904808,Loesch-P6yLJpb8nVQ6b3vuu3Qtbs,Loesch_sunyalb_0668N_12269,2017,,Samantha M.F. Loesch,Appearances
9932197957704808,Lu-jKh35prFXBegi6Lj7Nav2U,Lu_sunyalb_0668A_12170,2017,,Zhaojin Lu,Nationalism From Above In Narratives: A Comparison Between Britain And China
9932226049704808,Luo-F5jUAFgFTLJRtsBMhdutaz,Luo_sunyalb_0668A_12119,2017,,Ming Luo,Kz Spatial Wave Separation With Applications To Atmospheric Data
9932225352704808,Maduka-MLqQiiMLwrhaRyxz8prT8J,Maduka_sunyalb_0668A_12304,2017,,Doris Ogechukwu Maduka,"Viral Suppression Among Older Persons Living With Diagnosed Hiv  Infection (Plwdhi) With Multimorbidity: The Role Of Healthcare Setting, Health Literacy, And Health Knowledge (Mmp 2009 – 2014)"
9932238160104808,Magdon-Ismail-RMx2ZL8eifXKQhnVejzmqv,MagdonIsmail_sunyalb_0668A_12065,2017,,Zainab Magdon-Ismail,Mortality One-Year Post Stroke: What Matters? An Exploratory Study Of A Cohort In New York State
9932199344204808,Makate-2DWkaDJvEd9zNP27LN6n32,Makate_sunyalb_0668A_12118,2017,,Marshall Makate,Essays On Health Disparities And Income-Related Health Inequality In Sub-Saharan Africa
9932213357904808,Malladi-DbbA8JM4YnyVC5L7e82k3A,Malladi_sunyalb_0668A_12141,2017,,Machara Krishna Girish Malladi,Exploring Magnetic Nanostructures Embedded Within Single-Crystal Silicon For Generation Of Spin-Polarized Carriers
9932240256904808,Marathe-hTTo9vCZ4VJYrwirLoG9BD,Marathe_sunyalb_0668A_12090,2017,,Deepti Marathe,Parental Involvement During College: Student Perceptions And Relationship With College Self-Efficacy
9932238657004808,Marchesini_Da_Costa-Y79eSVQvbCLwrhcNUCvBno,MarchesinidaCosta_sunyalb_0668A_12180,2017,,Marcelo Marchesini Da Costa,"Nonprofits, Governance Arrangements, And Outcomes For Society In Brazil"
9932173745404808,Mchugh-Tix7zLWi2AvQeAirtuV8Hz,McHugh_sunyalb_0668N_12138,2017,,Colleen Mchugh,Understanding Predictive Skill Of Arctic Sea Ice And Its Linkage With Mid-Latitude Weather And Climate In The Ncep Climate Forecast System
9932240257004808,Mclaughlin-MNYE4UEjitbrE7TxGTh43u,McLaughlin_sunyalb_0668A_12058,2017,,Kristin L. Mclaughlin,Sexism Makes Me Sick: An Examination Of Potential Mediators In The Link Between Sexism And Women’S Mental Health
9932113437904808,Meinsen-85SwcJzo2re6m4ydQKW8kC,Meinsen_sunyalb_0668N_12160,2017,,Jamie Marie Meinsen,"The Pottery And The People Of The Pethick Site In Schoharie County, New York"
9932113616504808,Mendelsohn-T4m4igQJ9qdBbhanrLFBWK,Mendelsohn_sunyalb_0668A_12109,2017,,Rebecca R. Mendelsohn,Resilience And Interregional Interaction At The Early Mesoamerican City Of Izapa: The Formative To Classic Period Transition
9932198160004808,Milanes-GhkZnqirohJTxJmtKQP3pA,Milanes_sunyalb_0668A_12156,2017,,Laura Margarita Milanes,"Narrating Economic Crises In The Media. An Analysis Of The Media Coverage, In Colombia And In The United States, Of Two Crises: The Great Recession (2008) And The Colombian Crisis Of The End Of The Century (1998)"
9932226049604808,Momotyuk-FmmDSJ6v8GXdn6FvQFSemi,Momotyuk_sunyalb_0668N_12154,2017,,Ganna Momotyuk,Association Between Hiv And Violence Among Female Commercial Sex Workers In Ukraine: Analysis Of Bio-Behavioral Surveillance Conducted In 2015-2016
9932214352104808,Moore-MYJVBRRNaazdiu8BndTNsr,Moore_sunyalb_0668A_12231,2017,,Benjamin John Moore,Rossby Wave Breaking And Widespread Extreme Precipitation Events In The Central And Eastern U.S.
9932213952304808,Morgan-9xD5dnwLyTfWw44gawqJDX,Morgan_sunyalb_0668N_12133,2017,,Emily Christine Morgan,Determination And Analysis Of Dscovr-Epic Satellite-Retrieved Radiance From Cloud Geometric And Optical Properties
9932172655204808,Moser-6r37csBMbi4dV9DzQZvrsH,Moser_sunyalb_0668N_12140,2017,,Raphael Faith Moser,The Promise Of Reconciliation Through Sympathy
9932173242704808,Mullen-XRKmNmz2wWEjPEvMp3Ntbz,Mullen_sunyalb_0668A_12110,2017,,Darcy Mullen,There’S No Space Like Home: Locavore Writing And Rhetorics Of Place
9932252357804808,Mumin-hcKyWps8nB7fxsBSGAfCGN,Mumin_sunyalb_0668A_12191,2017,,Zahir Mumin,"A Study Of Sociolinguistic Variation In A Small Community: Puerto Rican Spanish In Amsterdam, New York"
9932177350604808,Muro-mfdPDrL7U86gWpyKVPKoWS,Muro_sunyalb_0668A_12105,2017,,Claire K. Muro,"Further Development Of Raman Spectroscopy For Body Fluid Investigation: Forensic Identification, Limit Of Detection, And Donor Characterization"
9932197957604808,Murphy-eFc2WvZ7guxrfT4SV9LFZY,Murphy_sunyalb_0668A_12096,2017,,Megan K. Murphy,Queer Youth Activism: Generational Change In The Us Lgbtq Movement
9932214049504808,Murphy-UFA36WADRzMzhBWmY6JySZ,Murphy_sunyalb_0668N_12190,2017,,Zachary Baker Murphy,A Climatological And Multiscale Analysis Of Cold Air Outbreaks In The Northeast United States
9932242954404808,Murray-Rxwtvd3Qqm77RMDNKPWdur,Murray_sunyalb_0668A_12216,2017,,Andrea Denae Murray,Mediating And Moderating Factors Of The Relationship Between Sexual Orientation And Eating Pathology And Body Satisfaction In Sexual Minority And Heterosexual Men
9932111359704808,Nakashima-YjXrxhEGmm5pCcjFexAMuZ,Nakashima_sunyalb_0668A_12045,2017,,Manabu Nakashima,Antecedents And Consequences Of Performance Information Use In Collaborative Networks
